PassengerId,Survived,Age_categories_Missing,Age_categories_Infant,Age_categories_Child,Age_categories_Teenager,Age_categories_Young Adult,Age_categories_Adult,Age_categories_Senior,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,SibSp_scaled,Parch_scaled,Fare_scaled,Fare_categories_0-12,Fare_categories_12-50,Fare_categories_50-100,Fare_categories_100+,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Cabin_type_A,Cabin_type_B,Cabin_type_C,Cabin_type_D,Cabin_type_E,Cabin_type_F,Cabin_type_G,Cabin_type_T,Cabin_type_Unknown
603,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.08275928836380983,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
604,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
605,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
606,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.125,0.0,0.030351578633425542,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
607,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
608,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05953203526170282,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
609,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.125,0.3333333333333333,0.08115719346076702,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
610,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.2995388511917728,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
611,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.125,0.8333333333333333,0.06104473451835265,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
612,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013760683560491965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
613,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.125,0.0,0.030253985132996517,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
614,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
615,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
616,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.125,0.3333333333333333,0.12687155055772734,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.028106928123558056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
618,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.125,0.0,0.031425107138144774,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
619,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.25,0.16666666666666666,0.07612293033463641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
620,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
621,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.125,0.0,0.028212719478023115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
622,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10257896680493714,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
623,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.125,0.16666666666666666,0.030725752114070404,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
624,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
625,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.031425107138144774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
626,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.06308600017332605,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
627,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0,0.0,0.024105594605968193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
628,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.15216446768991498,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
629,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
630,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015094396337354966,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
631,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.05855610025741262,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013768881414528002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.05953203526170282,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
634,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
635,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.375,0.3333333333333333,0.05445717323939373,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
636,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
637,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
638,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.125,0.16666666666666666,0.05123658772523604,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
639,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0,0.8333333333333333,0.07746484096553544,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
640,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.031425107138144774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
641,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
642,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,0.13526459159462315,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
643,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.375,0.3333333333333333,0.05445717323939373,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
644,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.11027245763075773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
645,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.25,0.16666666666666666,0.03758969818624431,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
646,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.0,0.1497654242623688,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
647,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
648,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.06929138530460494,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
649,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014736618564782174,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
650,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.014736618564782174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
651,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
652,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0,0.16666666666666666,0.044893010197349675,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
653,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.01646070534336126,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
654,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015281580671177828,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
655,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.013175122557917838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
656,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.25,0.0,0.1434624456306609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
657,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
658,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.125,0.16666666666666666,0.030253985132996517,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
659,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
660,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.3333333333333333,0.22109807522194713,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
661,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.25,0.0,0.2608674266467732,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
662,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
663,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.04994347384455151,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
664,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014630827210317117,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
665,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
666,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.25,0.0,0.1434624456306609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
667,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
668,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
669,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
670,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.125,0.0,0.10149724044618187,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
671,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.125,0.16666666666666666,0.07612293033463641,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
672,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10149724044618187,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
674,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
675,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
676,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
677,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
678,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.019209719063445922,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
679,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.125,1.0,0.09154270340242172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
680,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.16666666666666666,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
681,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.01588334219482317,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
682,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.1497654242623688,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
683,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.01800600082915438,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
684,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.625,0.3333333333333333,0.09154270340242172,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
685,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.125,0.16666666666666666,0.07612293033463641,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
686,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.125,0.3333333333333333,0.08115719346076702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
687,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.5,0.16666666666666666,0.07746484096553544,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
688,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.019852079483269742,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
689,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015216388212891242,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
690,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,0.16666666666666666,0.41250332793836464,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
691,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.125,0.0,0.11125659048908397,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
692,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.16666666666666666,0.026187654344120927,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
693,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.11027245763075773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
694,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
695,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
696,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.026350245115835676,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
697,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
698,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015094396337354966,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
699,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.16666666666666666,0.21642978772242535,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
700,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014931805565640218,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
701,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.125,0.0,0.4440992237022602,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
702,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05130978285055781,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
703,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0.0,0.16666666666666666,0.028212719478023115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
704,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015110792045427042,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
705,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
706,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
707,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.026350245115835676,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
708,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05130978285055781,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
709,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.29580589980036276,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
710,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.125,0.16666666666666666,0.029757819776815374,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
711,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,0.09662576327876685,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
712,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
713,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10149724044618187,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
714,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.018510168852370702,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
715,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
716,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014931805565640218,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
717,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.4440992237022602,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
718,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
719,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.030253985132996517,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
720,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
721,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.16666666666666666,0.06441171028315387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
722,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.013768881414528002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
723,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
724,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
725,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10364429745562033,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
726,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.016908073949327893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
727,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.375,0.0,0.04098927018018883,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
728,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015102594191391004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
729,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
730,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.125,0.0,0.015468569817999833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
731,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.41250332793836464,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
732,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.036670757786204655,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
733,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
734,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
735,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
736,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.031425107138144774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
737,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.125,0.5,0.06709553154495196,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
738,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
739,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
740,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
741,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05855610025741262,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
742,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.125,0.0,0.15390495017656614,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
743,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.25,0.3333333333333333,0.5121218935012878,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
744,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.031425107138144774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
745,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
746,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.125,0.16666666666666666,0.13858277060920987,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
747,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.03952536767375352,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
748,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
749,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10364429745562033,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
750,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
751,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.125,0.16666666666666666,0.044893010197349675,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
752,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.16666666666666666,0.024349578357040744,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
753,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.018542765081513996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
754,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
